titles,text_author,а,без,бы,был,было,быть,в,вам,вас,во,вот,все,вы,да,даже,для,до,его,ее,ему,если,есть,еще,же,за,и,из,или,к,как,когда,ли,меня,мне,мы,на,не,него,нет,ни,ничего,но,ну,о,он,она,от,по,под,раз,с,себе,себя,со,так,теперь,то,только,тут,ты,у,уже,чего,человек,чем,что,это,я
"Дура, или Капитан в отставке",Чехов,0.015544041450777202,0.0038860103626943004,0.0025906735751295338,0,0,0.0012953367875647669,0.025906735751295335,0,0,0.0012953367875647669,0.0038860103626943004,0.0038860103626943004,0.0012953367875647669,0.0038860103626943004,0,0.0025906735751295338,0,0,0.0051813471502590676,0.0012953367875647669,0,0.007772020725388601,0,0.0025906735751295338,0.009067357512953367,0.04533678756476684,0.0025906735751295338,0.0012953367875647669,0.0025906735751295338,0.007772020725388601,0,0.0025906735751295338,0.009067357512953367,0.012953367875647668,0,0.01683937823834197,0.03756476683937824,0,0.0025906735751295338,0.010362694300518135,0.0012953367875647669,0.007772020725388601,0.0038860103626943004,0,0.0012953367875647669,0.010362694300518135,0.0012953367875647669,0.0051813471502590676,0.0025906735751295338,0,0.018134715025906734,0.0025906735751295338,0.0012953367875647669,0.0012953367875647669,0.0038860103626943004,0.0012953367875647669,0.011658031088082901,0.0025906735751295338,0,0.007772020725388601,0.006476683937823834,0,0,0.0025906735751295338,0,0.007772020725388601,0.006476683937823834,0.014248704663212436
Дурак,Чехов,0.022443890274314215,0,0.0012468827930174563,0.007481296758104738,0.0024937655860349127,0.0012468827930174563,0.018703241895261846,0.004987531172069825,0.0024937655860349127,0.0024937655860349127,0.0012468827930174563,0.0012468827930174563,0.004987531172069825,0.00997506234413965,0.0024937655860349127,0,0.0024937655860349127,0,0.0012468827930174563,0.0024937655860349127,0.0012468827930174563,0.003740648379052369,0.0024937655860349127,0.006234413965087282,0.0024937655860349127,0.032418952618453865,0.004987531172069825,0,0.008728179551122194,0.004987531172069825,0.0012468827930174563,0.0024937655860349127,0.007481296758104738,0.006234413965087282,0,0.02369077306733167,0.02119700748129676,0,0.0012468827930174563,0.0024937655860349127,0,0.0012468827930174563,0.0024937655860349127,0,0.008728179551122194,0.004987531172069825,0.0024937655860349127,0.004987531172069825,0,0.0012468827930174563,0.011221945137157107,0.0024937655860349127,0.0012468827930174563,0.0012468827930174563,0.007481296758104738,0,0.014962593516209476,0.0012468827930174563,0.0024937655860349127,0.003740648379052369,0.004987531172069825,0.0012468827930174563,0.0024937655860349127,0.004987531172069825,0,0.011221945137157107,0.0012468827930174563,0.0199501246882793
Егерь,Чехов,0.015055467511885896,0,0.005546751188589541,0,7.92393026941363e-4,0.003169572107765452,0.022979397781299524,7.92393026941363e-4,0.003961965134706815,0.001584786053882726,0.003169572107765452,0.003961965134706815,0.003961965134706815,0.003961965134706815,7.92393026941363e-4,0.003169572107765452,0.001584786053882726,0.00792393026941363,0.002377179080824089,0.001584786053882726,0,0.002377179080824089,7.92393026941363e-4,0.002377179080824089,0.005546751188589541,0.039619651347068144,0.005546751188589541,0.003961965134706815,0.002377179080824089,0.0071315372424722665,0.001584786053882726,0,0.003961965134706815,0.004754358161648178,0.001584786053882726,0.019809825673534072,0.02456418383518225,0.001584786053882726,7.92393026941363e-4,0.005546751188589541,7.92393026941363e-4,0.004754358161648178,0.001584786053882726,7.92393026941363e-4,0.00792393026941363,0.005546751188589541,0.003169572107765452,0.010301109350237718,0,0.001584786053882726,0.0071315372424722665,7.92393026941363e-4,0.001584786053882726,0.002377179080824089,0.0071315372424722665,7.92393026941363e-4,0.006339144215530904,0.002377179080824089,0.001584786053882726,0.010301109350237718,0.003961965134706815,0,7.92393026941363e-4,0.004754358161648178,7.92393026941363e-4,0.011885895404120444,0.0071315372424722665,0.020602218700475437
Единственное средство,Чехов,0.009523809523809525,0.0013605442176870747,0.0013605442176870747,0,0.004081632653061225,0.0013605442176870747,0.021768707482993196,0.0027210884353741495,0,0.004081632653061225,0.0013605442176870747,0.010884353741496598,0.005442176870748299,0.0027210884353741495,0,0.0013605442176870747,0,0.010884353741496598,0,0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,0,0.009523809523809525,0.004081632653061225,0.04353741496598639,0.0027210884353741495,0,0.010884353741496598,0.004081632653061225,0.0027210884353741495,0.0027210884353741495,0,0,0.021768707482993196,0.0163265306122449,0.031292517006802724,0.0027210884353741495,0.0027210884353741495,0,0,0.00816326530612245,0.0027210884353741495,0.0013605442176870747,0.00816326530612245,0.0013605442176870747,0.0027210884353741495,0.004081632653061225,0.004081632653061225,0.0013605442176870747,0.009523809523809525,0,0,0.0013605442176870747,0.005442176870748299,0.0027210884353741495,0.005442176870748299,0.004081632653061225,0,0.006802721088435374,0.0013605442176870747,0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,0,0.017687074829931974,0.009523809523809525,0.004081632653061225
Жалобная книга,Чехов,0.015625,0,0.003125,0.003125,0.003125,0,0.025,0,0.003125,0,0,0.009375,0.003125,0,0,0.003125,0.003125,0.003125,0,0,0,0,0,0.003125,0.0125,0.028125,0,0,0.003125,0.00625,0,0,0.009375,0,0,0.015625,0.01875,0,0.003125,0,0,0,0,0.003125,0,0.003125,0.003125,0.003125,0.009375,0,0.00625,0,0,0.003125,0.00625,0,0.003125,0,0,0.009375,0.00625,0,0.003125,0,0,0.00625,0.00625,0.028125
Жених и папенька,Чехов,0.010077519379844961,7.751937984496124e-4,0.006201550387596899,0.0015503875968992248,0.0015503875968992248,0.002325581395348837,0.017054263565891473,0.006201550387596899,0.0069767441860465115,0.0015503875968992248,0.002325581395348837,0.008527131782945736,0.01627906976744186,0.0069767441860465115,7.751937984496124e-4,0,0.0031007751937984496,0.0031007751937984496,0.0015503875968992248,7.751937984496124e-4,0.002325581395348837,7.751937984496124e-4,0.0031007751937984496,0.0069767441860465115,0.010077519379844961,0.027906976744186046,0.002325581395348837,0,0.010852713178294573,0.007751937984496124,0.002325581395348837,0.0015503875968992248,0.0031007751937984496,0.003875968992248062,0.0015503875968992248,0.006201550387596899,0.040310077519379844,0,7.751937984496124e-4,0.005426356589147287,7.751937984496124e-4,0.0069767441860465115,7.751937984496124e-4,0.002325581395348837,0.0069767441860465115,0.0015503875968992248,0.003875968992248062,0.002325581395348837,0.0031007751937984496,0,0.014728682170542635,7.751937984496124e-4,7.751937984496124e-4,7.751937984496124e-4,0.008527131782945736,0.002325581395348837,0.009302325581395349,0.0069767441860465115,7.751937984496124e-4,0.0031007751937984496,0.002325581395348837,0.0031007751937984496,0.002325581395348837,0.002325581395348837,0.003875968992248062,0.013953488372093023,0.006201550387596899,0.03255813953488372
Женский тост,Чехов,0.006872852233676976,0.013745704467353952,0.010309278350515464,0.003436426116838488,0,0,0.020618556701030927,0.010309278350515464,0.006872852233676976,0.003436426116838488,0,0.010309278350515464,0.013745704467353952,0,0,0.003436426116838488,0,0,0.006872852233676976,0,0.003436426116838488,0,0,0.01718213058419244,0.006872852233676976,0.030927835051546393,0.006872852233676976,0.003436426116838488,0.003436426116838488,0,0.003436426116838488,0.003436426116838488,0,0.003436426116838488,0.006872852233676976,0.006872852233676976,0.020618556701030927,0,0.003436426116838488,0,0,0.003436426116838488,0,0,0,0.003436426116838488,0.006872852233676976,0.006872852233676976,0,0.003436426116838488,0.010309278350515464,0,0,0,0,0,0.003436426116838488,0.003436426116838488,0,0,0,0,0,0,0,0.020618556701030927,0,0.006872852233676976
Женское счастье,Чехов,0.015356820234869015,0,0.0018066847335140017,0,0.0027100271002710027,0.0018066847335140017,0.02168021680216802,0,0.0027100271002710027,0.0036133694670280035,0.0036133694670280035,0.004516711833785004,0.005420054200542005,0.004516711833785004,0.0018066847335140017,0,0,0.0027100271002710027,0.0027100271002710027,0.0027100271002710027,0,9.033423667570009e-4,0,0.004516711833785004,0.005420054200542005,0.04336043360433604,0.004516711833785004,0.004516711833785004,0.006323396567299007,0.01987353206865402,0.0027100271002710027,0,0.005420054200542005,0.0036133694670280035,9.033423667570009e-4,0.009033423667570008,0.018970189701897018,9.033423667570009e-4,0.0018066847335140017,0.0027100271002710027,0.0018066847335140017,0.005420054200542005,0.0027100271002710027,9.033423667570009e-4,0.0027100271002710027,0.008130081300813009,0.0036133694670280035,0.004516711833785004,0.0027100271002710027,9.033423667570009e-4,0.00993676603432701,0.005420054200542005,0,0.0036133694670280035,0.01084010840108401,9.033423667570009e-4,0.005420054200542005,9.033423667570009e-4,9.033423667570009e-4,0.016260162601626018,0.0036133694670280035,0,9.033423667570009e-4,9.033423667570009e-4,0,0.013550135501355014,0.009033423667570008,0.007226738934056007
Женщина без предрассудков,Чехов,0.002849002849002849,9.49667616334283e-4,0.010446343779677113,0.014245014245014245,9.49667616334283e-4,0.001899335232668566,0.019943019943019943,0,0.001899335232668566,9.49667616334283e-4,0,0.006647673314339981,0.001899335232668566,0.002849002849002849,0,9.49667616334283e-4,0.002849002849002849,0.01899335232668566,0.004748338081671415,0.005698005698005698,0.005698005698005698,9.49667616334283e-4,0.004748338081671415,0.004748338081671415,0.004748338081671415,0.03798670465337132,9.49667616334283e-4,0,0.005698005698005698,0.003798670465337132,0.007597340930674264,9.49667616334283e-4,0.004748338081671415,9.49667616334283e-4,0.001899335232668566,0.014245014245014245,0.022792022792022793,0.002849002849002849,0.002849002849002849,0,9.49667616334283e-4,0.008547008547008548,0.001899335232668566,0.001899335232668566,0.02849002849002849,0.010446343779677113,0.003798670465337132,0.001899335232668566,0,9.49667616334283e-4,0.010446343779677113,9.49667616334283e-4,0.002849002849002849,0,0.002849002849002849,0,0.002849002849002849,9.49667616334283e-4,0,0.011396011396011397,9.49667616334283e-4,9.49667616334283e-4,9.49667616334283e-4,9.49667616334283e-4,0.001899335232668566,0.014245014245014245,0.002849002849002849,0.02564102564102564
Женщина с точки зрения пьяницы,Чехов,0.011363636363636364,0.005681818181818182,0,0,0,0,0.011363636363636364,0,0,0,0,0.005681818181818182,0,0,0,0,0.05113636363636364,0.011363636363636364,0,0,0.011363636363636364,0.005681818181818182,0.005681818181818182,0.005681818181818182,0,0.03409090909090909,0,0.005681818181818182,0,0,0.005681818181818182,0,0,0,0,0.005681818181818182,0.017045454545454544,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0.017045454545454544,0,0,0,0,0,0.005681818181818182,0,0,0,0,0,0,0,0,0,0,0
Жены артистов,Чехов,0.009495387954422138,5.425935973955507e-4,0.0027129679869777536,0.0027129679869777536,8.138903960933261e-4,0.0018990775908844276,0.020618556701030927,0.0032555615843733042,0.0010851871947911015,5.425935973955507e-4,5.425935973955507e-4,0.0018990775908844276,0.005968529571351058,0.0032555615843733042,0.0010851871947911015,0.00352685838307108,0.0027129679869777536,0.008681497558328812,0.005425935973955507,2.7129679869777537e-4,0.0024416711882799783,0.0016277807921866521,0.0018990775908844276,0.004069451980466631,0.0048833423765599565,0.037438958220293,0.005154639175257732,8.138903960933261e-4,0.004612045577862181,0.008138903960933261,0.0013564839934888768,0.0032555615843733042,0.0024416711882799783,0.006239826370048833,8.138903960933261e-4,0.013836136733586543,0.024688008681497557,8.138903960933261e-4,0.0027129679869777536,0.0016277807921866521,5.425935973955507e-4,0.004069451980466631,5.425935973955507e-4,0.0024416711882799783,0.011937059142702116,0.005425935973955507,8.138903960933261e-4,0.004340748779164406,0.0024416711882799783,0,0.008410200759631037,0.002170374389582203,0.0027129679869777536,5.425935973955507e-4,0.0048833423765599565,0,0.005154639175257732,0.002984264785675529,0,0.007325013564839935,0.00352685838307108,0.0013564839934888768,0.0010851871947911015,0.0010851871947911015,0.0013564839934888768,0.0176342919153554,0.004069451980466631,0.01465002712967987
ЖЕРТВА РЕВОЛЮЦИИ,Зощенко,0.024173027989821884,0,0.002544529262086514,0.006361323155216285,0.002544529262086514,0.001272264631043257,0.031806615776081425,0,0.001272264631043257,0.001272264631043257,0.005089058524173028,0.003816793893129771,0.006361323155216285,0.005089058524173028,0.001272264631043257,0,0.001272264631043257,0,0,0,0.001272264631043257,0.001272264631043257,0.002544529262086514,0.003816793893129771,0.002544529262086514,0.05725190839694656,0,0.002544529262086514,0.003816793893129771,0.011450381679389313,0.001272264631043257,0.002544529262086514,0.010178117048346057,0.006361323155216285,0.001272264631043257,0.017811704834605598,0.022900763358778626,0,0.002544529262086514,0,0.002544529262086514,0.005089058524173028,0.005089058524173028,0.001272264631043257,0.001272264631043257,0.002544529262086514,0.001272264631043257,0.006361323155216285,0.002544529262086514,0.002544529262086514,0.011450381679389313,0,0.002544529262086514,0,0.007633587786259542,0,0.007633587786259542,0.002544529262086514,0.005089058524173028,0,0.006361323155216285,0,0.002544529262086514,0.001272264631043257,0,0.008905852417302799,0.011450381679389313,0.04071246819338423
Живая хронология,Чехов,0.009817671809256662,0.002805049088359046,0,0.004207573632538569,0.005610098176718092,0.001402524544179523,0.030855539971949508,0,0,0,0.002805049088359046,0.004207573632538569,0.001402524544179523,0.008415147265077139,0.001402524544179523,0,0.002805049088359046,0.005610098176718092,0.002805049088359046,0.002805049088359046,0,0.001402524544179523,0.001402524544179523,0,0.012622720897615708,0.03927068723702665,0.004207573632538569,0,0.002805049088359046,0.009817671809256662,0.004207573632538569,0.005610098176718092,0,0.002805049088359046,0.002805049088359046,0.005610098176718092,0.012622720897615708,0,0.012622720897615708,0.001402524544179523,0.001402524544179523,0.001402524544179523,0.002805049088359046,0,0.005610098176718092,0.001402524544179523,0.001402524544179523,0.002805049088359046,0.001402524544179523,0.001402524544179523,0.014025245441795231,0,0,0,0.002805049088359046,0.004207573632538569,0.004207573632538569,0.002805049088359046,0,0,0.0070126227208976155,0,0,0.002805049088359046,0,0.012622720897615708,0.009817671809256662,0.0070126227208976155
Жизнеописания достопримечательных современников,Чехов,0.011673151750972763,0,0.0025940337224383916,0.0025940337224383916,0.0025940337224383916,0,0.04409857328145266,0,0,0,0,0.0038910505836575876,0,0.0012970168612191958,0,0.0025940337224383916,0.0025940337224383916,0.018158236057068743,0.0025940337224383916,0,0.0012970168612191958,0,0.0025940337224383916,0.005188067444876783,0.0038910505836575876,0.058365758754863814,0.0025940337224383916,0,0.005188067444876783,0.0025940337224383916,0.0025940337224383916,0,0.0012970168612191958,0.0038910505836575876,0.0012970168612191958,0.01297016861219196,0.016861219195849545,0,0,0.0025940337224383916,0,0.010376134889753566,0,0.0038910505836575876,0.01556420233463035,0,0.009079118028534372,0.011673151750972763,0,0,0.007782101167315175,0,0.0012970168612191958,0,0.0025940337224383916,0,0.007782101167315175,0.0025940337224383916,0,0.0012970168612191958,0,0.0012970168612191958,0,0.0012970168612191958,0,0.010376134889753566,0.0025940337224383916,0.010376134889753566
Жизнь в вопросах и восклицаниях,Чехов,0.008948545861297539,0.0022371364653243847,0.0011185682326621924,0.0022371364653243847,0,0,0.020134228187919462,0.0044742729306487695,0.0044742729306487695,0.0011185682326621924,0,0.0011185682326621924,0.010067114093959731,0.003355704697986577,0,0,0,0.0022371364653243847,0.003355704697986577,0.0011185682326621924,0.003355704697986577,0.0011185682326621924,0.003355704697986577,0.003355704697986577,0.007829977628635347,0.008948545861297539,0.003355704697986577,0.005592841163310962,0.003355704697986577,0.006711409395973154,0.0011185682326621924,0.0044742729306487695,0.0044742729306487695,0.006711409395973154,0.0011185682326621924,0.008948545861297539,0.03243847874720358,0.0044742729306487695,0.0044742729306487695,0,0.0022371364653243847,0.003355704697986577,0.005592841163310962,0.0044742729306487695,0.005592841163310962,0.003355704697986577,0.0022371364653243847,0,0,0,0.005592841163310962,0.0011185682326621924,0,0.0022371364653243847,0.0044742729306487695,0.0022371364653243847,0.0044742729306487695,0.0011185682326621924,0,0.020134228187919462,0.012304250559284116,0.010067114093959731,0,0.0022371364653243847,0.0011185682326621924,0.008948545861297539,0.010067114093959731,0.030201342281879196
