pub_ID,pub_name,pub_town
55798,Jemmy Hirst at the Rose & Crown,Rawcliffe
55799,Brewers Arms,Snaith
5580,The Newton Grange,Durham
55800,Prince of Wales,Chapeltown
55801,Sun Inn,Hawkshead
55802,The Albert,Bowness-On-Windermere
55803,The Reverend James,Loughor
55804,The Castle Court Hotel,Beaumaris
55806,Roc,Bolton
55807,Post Office Bar,Bolton
5581,The Queens Head,Durham
55812,Platform 3,Linlithgow
55813,The Beer House,Edinburgh
55814,Milnes Bar,Edinburgh
55815,The Abbotsford,Edinburgh
5582,Three Horse Shoes,Lanchester
55826,O'Shea's Irish Pub,Manchester
55827,Rain Bar,Manchester
55829,The Paramount (JD Wetherspoon),Manchester
5583,The Shoes,Durham
55830,Turtle Bay,Manchester
55831,The Garratt,Manchester
55832,The Rembrandt,Manchester
55833,The Goose,Manchester
55834,Via,Manchester
55835,Yates's,Manchester
55836,Grey Horse Inn,Manchester
55837,The Old Monkey,Manchester
55838,Slug & Lettuce,Manchester
55839,Thompson Arms,Manchester
55840,Piccadilly Tavern,Manchester
55841,Mother Macs,Manchester
55842,The Waterhouse (JD Wetherspoon),Manchester
55843,The Town Hall Tavern,Manchester
55845,The Old Nags Head,Manchester
55846,Sir Ralph Abercromby Inn,Manchester
55848,The Deansgate,Manchester
55849,Crown & Kettle,Manchester
55850,The City,Manchester
55851,The Wheatsheaf,Manchester
55852,Tib St Tavern ,Manchester
55853,The Millstone,Manchester
5586,Travellers Rest,Witton Gilbert
55860,The Generals Arms,Little Baddow
55861,The Elephants Head,E5
55862,The Princess of Wales,E5
55863,The Star by Hackney Downs,E5
55864,Hare & Hounds,E10
55873,Marton Arms,Ingleton
55874,The Ship & Shovell,WC2
55877,Mr George's Bar,Wainfleet
55882,The Northcote Arms,E10
55889,The Harbord Harbord (JD Wetherspoon),Middleton
5589,Travellers Rest,Durham
55892,The Midland Pub,Heaton Norris
55893,Boteega Lounge,Hazel Grove
55894,The Lounge,Hazel Grove
55895,The George And Dragon,Hazel Grove
55896,Three Tunnes,Hazel Grove
55899,Alpine Gasthof,Rochdale
559,Port of Call,Bristol
55901,The Baum,Rochdale
55903,The Harrows,Rochdale
55906,The Regal Moon (JD Wetherspoon),Rochdale
55907,The Royds Arms,Rochdale
5591,The Victoria,Durham
55912,Barneys,Preston
55914,Black Bull,Preston
55918,The Wellfield,Preston
55919,Yates's,Preston
5592,Pub & Kitchen,Cassop
55920,Yates,Rochdale
55921,Yew Tree Inn,Rochdale
55923,The Rose,Warrington
55924,The Winwick Quay,Warrington
55926,The Appollo,Bridlington
55927,The Forum,Bridlington
55928,The Brunswick Hotel,Bridlington
55929,The Corner Bar,Bridlington
55930,The Friendly Forester,Bridlington
55931,The Harbinger Arms,Bridlington
55932,The New Crown,Bridlington
55933,The Prior John (JD Wetherspoon),Bridlington
55934,Stirling Castle,Bridlington
55935,The Sweyn Forkbeard (JD Wetherspoon),Gainsborough
55936,Masons Arms,York
55937,The Postern Gate (JD Wetherspoon),York
55938,Rook & Gaskill,York
55941,The Woolpack Inn,York
55945,The Queens Head,E15
55946,The Leyton Star,E15
55948,The Shepherds Inn (Lith. Berneliu Užeiga),E11
55949,The Bridge Inn,Duffield
55952,The Dalesway,Bingley
55953,Airedale Heifer,Sandbeds
55959,Lupullo,E11
55960,The Bell,E11
55962,The Cuckfield,E11
55963,The George (JD Wetherspoon),E11
55966,O'Neill's,E11
55967,The Birds,E11
55968,The Walnut Tree (JD Wetherspoon),E11
55969,The Leytonstone Tavern,E11
5597,The Woodman Inn,Durham
55970,Angel Hotel,Llandeilo
55971,Mercure Hull Royal Hotel,Hull
55972,The Punch Hotel,Hull
55973,The Sandringham,Hull
55975,The Globe,Harwich
55976,Samuel Pepys,Harwich
55978,The Park,Hillsborough
55979,The Bloomery,Sheffield
5598,Ye Old Elm Tree,Durham
55980,Rose House,Sheffield
55981,The Sportsman,Crosspool
55982,The Sportsman,Sheffield
55985,Three Cranes Hotel,Sheffield
55987,Bar & Beyond,Sheffield
5599,Dean & Chapter,Ferryhill
55994,Feeleys Free House (Prince Of Wales),SW8
55996,The Elihu Yale (JD Wetherspoon),Wrexham
55997,The Long Pull,Wrexham
56,Fox & Badger,Wellow
56009,The Horseshoe (JD Wetherspoon),Wombwell
5601,Cross Keys Inn,Bishop Middleham
56010,The Meadows,Wombwell
56014,Little Queens,Bacup
56015,The Polished Knob,Todmorden
56016,Robin Hood Inn,Pecket Well
56019,Crown Inn,Hebden Bridge
56020,Waggon & Horses Inn,Oxenhope
56021,Dog and Gun Inn,Oxenhope
56023,Bridgewater,Darwen
56024,The Old Manor,Weston Super Mare
56029,Toby Carvery Maes Knoll,Bristol
5603,The Eldon Arms,Ferryhill
56030,Hogarths,Blackpool
56031,O'Gradys Irish Bar,Rhyl
56032,The Lorne,Rhyl
56033,The Waverley,Callander
56034,The Washington,Blackpool
56035,Monk Bar,Matlock
56036,The Crown (JD Wetherspoon),Matlock
56037,MoCa,Matlock
56038,Twenty Ten,Matlock
5604,Flintlock Inn,West Cornforth
56040,Harvey's,Matlock
56043,Rose Cottage,Matlock Bath
56045,De La Pole Arms,Wingfield
56046,The Old Crow,Bury
56049,Brownhill Hotel,Rochdale
5605,Greyhound,Ferryhill
56051,Sir Winston Churchill,Rochdale
56053,The Mowbray Arms,Failsworth
56059,The Yard,Ilkley
56062,Bulls Head,Royton
56064,The Sportsman,Chadderton
56065,John Milne,Milnrow
56066,BrewDog Stirling,Stirling
56068,Kelham Island Tavern,Sheffield
5607,Square & Compass,West Cornforth
56075,The Rep Bar,Birmingham
56078,The Tennis Court,Birmingham
56079,The Towers,Great Barr
5608,Surtees Arms,Ferryhill
56080,The Villa Tavern,Nechells
56085,Swan & Royal Hotel,Clitheroe
56086,The Oddfellows Arms,Bolton Low Houses
56087,The Gurnards Head Inn,St. Ives
56088,Square & Compass,Swanage
56089,The Weighbridge,Alvechurch
56090,White Swan,Oldbury
56096,Ye Olde Three Crowns,Bolton
56097,The Britannia,Farnworth
56098,Wellington Hotel,Farnworth
561,Portcullis,Bristol
5610,White Horse,Ferryhill
56100,The Stag Inn,Crosby
56102,Crafty Dog,Chesterfield
56104,The White Bull,Bilsborrow
56105,The Butchers Arms,Maryport
56108,Middle Tap Bar,Maryport
5611,Ye Olde Fleece Inn,Bishop Middleham
56111,Pequeño,N16
56115,Cherry Tree,Ingoldmells
56116,Sealands,Ingoldmells
56117,Havana's,Ingoldmells
56118,Harveys,Skegness
56121,Busters,Skegness
56122,Wellies,Skegness
56124,Fingerpost,Pelsall
56125,Farmers Arms,Pontarddulais
56128,Dungeon Inn,Tottington
56130,No 6,Swansea
56133,Harvester The Wheatsheaf,Coleshill
56138,The Three Sisters,Swansea
56140,Beefeater George in the Tree,Balsall Common
56141,Litten Tree,Coventry
56145,The Earl of Mercia (JD Wetherspoon),Coventry
56149,Blue,Coventry
56152,Toby Carvery Stonebridge,Meriden
56155,Arden Oak,Sheldon
56156,Tollgate,Coventry
56159,The Shoulder of Mutton,Holcombe
56160,Holden Arms,Haslingden
56162,Ye Olde Cheshire Cheese,EC4
56165,Chequers,E17
56167,The Nags Head,E17
56168,The Victoria,E17
56170,Mandarina,Macclesfield
56175,Queens Hotel,Macclesfield
56176,Bruce Arms,Macclesfield
56177,Bird I'th Hand,Hindley
56178,White Bull Hotel,Gisburn
56179,Rising Sun Inn,Blacko
56180,White Bear,Barrowford
56182,Miller and Carter ,Aughton
56183,Smithys Forge,Brownhills
56184,The Boathouse,Rushall
56185,The White House,Aldridge
56186,The Dilke,Walsall
56187,The Flying Standard (JD Wetherspoon),Coventry
56189,Bell Inn,Trysull
56191,Giffard Arms,Wolverhampton
56192,The London Bridge,Appleton
56193,The Black Bull,Coniston
56194,The Assheton Arms,Downham
56195,H20,Galashiels
56196,Hunters Hall (Lloyds No 1 Bar),Galashiels
56197,The Indigo Rooms,Galashiels
56198,Reivers,Galashiels
562,The Portcullis,Bristol
56200,Rising Sun,Slip End
56201,The Causeway Foot Inn,Ogden
56202,The Hatherton Arms,Bloxwich
56205,The Fountain Inn,Barnoldswick
56206,The Cross Keys,Barnoldswick
56208,The Cutting Room,Melton Mowbray
56210,The Albion,Widnes
56211,The Ball Hotel,Widnes
56212,The Blundell Arms,Widnes
56213,Church View Inn,Widnes
56214,The Derby,Widnes
56216,The Grapes,Widnes
56217,Griffin Inn,Widnes
56218,Griffin Inn,Bold Heath
56219,Hammer & Pincers,Widnes
56220,Horse & Jockey,Widnes
56222,The Crows Nest,Widnes
56226,The Tavern,Widnes
56227,Lyndon House Hotel,Walsall
56228,Scruffy Murphy's,Birmingham
56230,The Beechwood,Runcorn
56233,Clarendon,Runcorn
56234,Grapes Inn,Runcorn
56235,The Halfway House,Runcorn
56238,The Norton Arms,Runcorn
56239,Prospect Inn,Runcorn
56241,The Red Admiral,Runcorn
56242,The Roundhouse,Runcorn
56243,The Royal Oak,Runcorn
56247,Weaver Hotel,Runcorn
5625,The Argus Butterfly,Peterlee
56253,The Windsor,Birmingham
56254,Costermongers,Birmingham
56255,Pitcher & Piano,Birmingham
56257,The Hop Pole Inn,Aylesbury
56258,The Watermead Inn,Aylesbury
56259,The Hammer & The Anvil,Birmingham
5626,The Bell Hotel,Horden
56260,All Bar One,Birmingham
56261,Toby Carvery Walsall Broadway,Walsall
56262,George Stephenson,Walsall
56263,Bradford Arms,Walsall
56265,The Unicorn (JD Wetherspoon),Altrincham
56266,The Wheatsheaf (JD Wetherspoon),Ellesmere Port
56267,The Penny Black (JD Wetherspoon),Northwich
56268,The Premier (JD Wetherspoon),Widnes
56269,The Friar Penketh (JD Wetherspoon),Warrington
5627,Black Bull Inn,Old Shotton
56270,Brewhouse & Kitchen,Wilmslow
56271,The Queens Arms (JD Wetherspoon),Winsford
56272,The William Jessop,Ellesmere Port
56274,The Cotton Bale,Hyde
56276,The William Rufus (Lloyds No. 1),Carlisle
56277,The Woodrow Wilson (JD Wetherspoon),Carlisle
56278,The Miles Thompson (JD Wetherspoon),Kendal
5628,The Derby,Peterlee
56280,The Robert Shaw (JD Wetherspoon),Westhoughton
56282,The Sir Thomas Gerard (JD Wetherspoon),Ashton-In-Makerfield
56283,The Brun Lea (Lloyds No1),Burnley
56284,The Thomas Drummond (JD Wetherspoon),Fleetwood
56285,The Trawl Boat Inn (JD Wetherspoons),Lytham St. Annes
56287,The Sir Richard Owen (JD Wetherspoon),Lancaster
56288,The Sir Henry Tate (Lloyds No1),Chorley
56289,The Thomas Burke (JD Wetherspoon),Leigh
56290,The Sedge Lynn (JD Wetherspoon),Chorlton cum Hardy
56291,The Eccles Cross (JD Wetherspoon),Salford
56292,The Great Central (JD Wetherspoon),Fallowfield
56294,The Up Steps Inn (JD Wetherspoon),Oldham
56295,The Brass Balance (JD Wetherspoon),Birkenhead
56297,The Wild Rose (JD Wetherspoon),Bootle
56298,Hoylake Lights (JD Wetherspoon),Hoylake
56299,The Market Tavern,Kirkby
563,The Portcullis,Bristol
56300,The Raven (JD Wetherspoon),Walton
56301,The Thomas Frost (JD Wetherspoon),Liverpool
56302,The Welkin (JD Wetherspoon),Liverpool
56303,The Fall Well (Lloyds No.1),Liverpool
56306,The Glass House (JD Wetherspoon),St. Helens
56309,The Tanners Hall (JD Wetherspoon),Darlington
5631,Half Moon Inn,Easington
56310,The Company Row (JD Wetherspoon),Consett
56311,The William Stead (JD Wetherspoon),Darlington
56312,The Five Quarter (JD Wetherspoon),Peterlee
56313,The Bishops' Mill (Lloyds No 1),Durham
56314,The Isaac Wilson,Middlesbrough
56315,The Resolution (Lloyds No 1),Middlesbrough
56317,The City and County (JD Wetherspoon),Goole
56318,The Admiral of the Humber (JD Wetherspoon),Hull
56319,The Harry Pursey,Hull
5632,Hearts of Oak,Peterlee
56320,The Three John Scotts (JD Wetherspoon),Hull
56321,Yates,Hull
56322,The Joseph Bramah (Lloyds No1),Barnsley
56325,The Woodseats Palace (JD Wetherspoon),Sheffield
56326,The Benjamin Huntsman (JD Wetherspoon),Sheffield
56327,Sheffield Water Works Company (Lloyds No 1),Sheffield
56330,The Rawson Spring (Lloyds No1),Hillsborough
56331,The Richard Oastler (JD Wetherspoon),Brighouse
56332,The Winter Seam (Lloyds No 1),Castleford
56333,The Cherry Tree (JD Wetherspoon),Huddersfield
56335,The Livery Rooms (JD Wetherspoon),Keighley
56338,The Forum (JD Wetherspoon),Hexham
56339,The Rohan Kanhai (JD Wetherspoon),Ashington
56340,The Wouldhave (JD Wetherspoon),South Shields
56341,The William Jameson (JD Wetherspoon),Sunderland
56342,Victors,Sunderland
56343,Wetherspoons (JD Wetherspoon),Gateshead
56344,The Fire Station (JD Wetherspoon),Whitley Bay
56345,The Sir William de Wessyngton (JD Wetherspoon),Washington
56346,The Keel Row (Lloyds No1),Newcastle Upon Tyne
56347,The Quayside (Lloyds No 1),Newcastle Upon Tyne
56348,The Union Rooms,Newcastle Upon Tyne
56349,The Job Bulman (JD Wetherspoon),Newcastle Upon Tyne
56350,The Wye Bridge House (JD Wetherspoon),Buxton
56351,The Spa Lane Vaults (JD Wetherspoon),Chesterfield
56352,The Red Lion,Heanor
56354,The Red Lion (JD Wetherspoon),Ripley
56355,The Twitchel Inn,Long Eaton
56356,The Sir Nigel Gresley (JD Wetherspoon),Swadlincote
56358,Walkabout,Solihull
56359,The White Swan (JD Wetherspoon),Solihull
5636,The Moorcock Inn,Peterlee
56361,The Slug & Lettuce,Solihull
56362,Greville Arms,Solihull
56363,TGI Friday's,Solihull
56365,The Flute & Flagon,Solihull
56368,The Beech House,Solihull
56372,Bay Horse,Skipton
56373,Red Lion,Burnsall
56374,The Cerdic (JD Wetherspoon),Chard
56376,The Dragon Inn (JD Wetherspoon),Weston Super Mare
56379,The Flying Horse,Taunton
56382,White Lion,Bangor
56385,Longford House,Longford
56386,The Foley Arms,Streetly
5639,Royal George,Old Shotton
56391,Canalside Cafe,Birmingham
56392,Sobar,Birmingham
56393,Post Office Vaults,Birmingham
56395,Elements Bar @ The Novotel,Birmingham
56400,Mechu,Birmingham
56401,O'Neill's,Birmingham
56402,Missoula,Birmingham
56403,Revolution,Birmingham
56404,Mooch,Birmingham
56405,Velvet Music Rooms,Birmingham
56406,The Green Room,Birmingham
56409,Utopia The Bar,Birmingham
56410,Rosies,Birmingham
56415,Las Iguanas,Birmingham
56417,Popworld,Birmingham
56419,Bliss,Birmingham
56422,The Sunflower Lounge,Birmingham
56425,Sportsman Inn,Halifax
56426,Tiger Inn,Coneythorpe
56436,The Crystal Palace,York
56437,Popworld,York
56438,The Graduate,York
56439,Thomas's of York,York
56440,The Exhibition,York
56441,The White Horse,York
56442,The Gillygate,York
56445,The Keystones,York
56446,The Three Tuns,York
56447,Cafe Rouge,York
56448,The Slug & Lettuce,York
56449,Wilde's Wine Bar,York
5645,The Dun Cow,Seaton
56450,D'vine,York
56451,Vudu Lounge,York
56452,Three Cranes,York
56453,Roman Bath,York
56454,Harkers,York
56458,The Atlas,SW6
56461,The Pitch,Walsall
56463,Fever,Walsall
56464,Rift & Co,Walsall
56465,WS1 Nightclub,Walsall
56466,The Bridge,Walsall
56469,Vogue,Walsall
56470,The Registry,Walsall
56471,New Talbot,Cheslyn Hay
56472,The Malt,Landywood
56476,Leo's Bar,Southport
56477,Lakeside Inn,Southport
56478,The Walton Fox,Bamber Bridge
56479,The Victoria,Radcliffe
56480,The Beehive Inn,Whitefield
56482,Carlton Hotel,Halifax
56483,Ring o' Bells,Halifax
56486,The White Horse,Halifax
56487,The Brown Horse,Northowram
56488,Edgcumbe Arms,Torpoint
5649,Dalton Park Inn,Murton
56491,The Stanley Gate,Ormskirk
56496,The Old Silent Inn,Stanbury
565,Portwall Tavern,Bristol
56503,The Hain Line (JD Wetherspoon),St. Ives
56504,The North Inn,Pendeen
56506,The David Protheroe (JD Wetherspoon),Neath
56509,The Anvil,Wigan
56511,Association,Wigan
56512,The Squirrel,Wigan
56513,Snowy Owl,Cramlington
56514,The Durham Ox,Longridge
56516,Madame Geneva,Wigan
56517,The Silverwell,Scholes
56518,The Crispin Arms,Wigan
56519,Poste House,Liverpool
5652,The Mallard,Seaham
56520,Jupiters,Liverpool
56521,Ma Boyle's,Liverpool
56522,The Slaughter House,Liverpool
56523,The Old Bank,Liverpool
56525,Crocodile Bar,Liverpool
56526,The William Gladstone,Liverpool
56527,The Slug & Lettuce,Liverpool
56529,Yates's,Liverpool
5653,The Marlborough,Seaham
56531,Richmond Pub,Liverpool
56543,The Fishermans Inn,Bingley
56545,The Pembroke,SW5
56546,The Courtfield,SW5
56547,The Kings Head,SW5
56548,The Bolton,SW5
56550,McGettigan's,SW6
56551,The Oyster Rooms (Lloyds No 1),SW6
56552,The Tommy Tucker,SW6
56553,Brook House,SW6
56555,The Waterside,SW6
56557,The Ale House,Taunton
56564,Tavern Inn The Town,Weston Super Mare
56565,Browns Stateside,Weston Super Mare
56566,The Red Admiral,Weston Super Mare
56567,The Bristol Hotel,Weston Super Mare
56569,King's Arms,SW10
56570,Masons Arms,Williton
56572,The Turnpike,Middlewich
56575,The Big Lock Inn,Middlewich
56576,Kings Arms,Middlewich
56577,The Narrow Boat,Middlewich
56578,Newton Brewery Inn,Middlewich
56579,The Golden Lion,Middlewich
5658,Seaton Lane Inn,Seaton
56580,The Swan at Kingston,Kingston Saint Mary
56583,Windsor Castle Hotel,Birkenhead
56584,The Tap,Birkenhead
56586,Seamus O'Donnells,Birkenhead
56587,The Mackenzie,Birkenhead
56588,Market Street Tavern,Colne
56591,Subside,Digbeth
56592,Fox & Goose,Washwood Heath
56593,The Garden House,Edgbaston
56594,The Soloman Cutler (Lloyds No. 1),Birmingham
56596,The Shireland,Smethwick
566,The Post Office Tavern,Bristol
5660,The Village Inn,Murton
56600,The Pig & Tail,Hockley
56601,The Holte,Aston
56602,The King's Head,Bearwood
56606,The Old Windmill,Winson Green
56608,Seven Stars,Smethwick
56609,The Clumsy Swan,Yardley
5661,The Volunteer Arms,Seaham
56611,The Greyhound,Birmingham
56612,Beech Hotel,Burton on Trent
56613,The Anfield Hotel,Walton
56614,Stuart Hotel,Walton
56615,Players Bar and Lounge,Walton
56618,The Spellow,Walton
56619,Springfield Hotel,Walton
5662,Fox & Hounds,Shildon
56620,Doctor Duncans,Liverpool
56622,The Castle,Kirkdale
56623,Joey Orrs ,Walton
56625,Bakery Inn,Walton
56627,Prince Leopold,Walton
56631,Queen Victoria,Walton
56634,The Ale & Oyster,Ventnor
56636,Keppels Head Hotel,Portsmouth
56645,Grey Goat Inn,Baggrow
56647,The Park,Bletchley
56652,Clarendon Cocktail Cellar,SW1
56653,The Grenadier,SW1
56654,Browns Victoria,SW1
56655,The Marquis of Granby,SW1
56656,The Marquis of Westminster,SW1
56658,The Old Star,SW1
56659,The Pride of Pimlico,SW1
5666,The Locomotive,Shildon
56660,The Loose Box,SW1
56661,The Sanctuary House Hotel,SW1
56662,St Stephens Tavern,SW1
56663,St George's Tavern,SW1
56664,The Grafton Arms,SW1
56665,The White Horse & Bower,SW1
56666,No 11 Pimlico Road,SW1
56681,The Little Angel,Remenham
56686,Tiger Tiger,SW1
56687,Holiday Inn Lancaster,Lancaster
56689,The Plough,Galgate
5669,Red Lion,Shildon
56691,The New Foresters,Bridgwater
56692,New Market Hotel,Bridgwater
56693,Royal Lion Hotel,Lyme Regis
56696,Masons Arms,Gilcrux
56699,The Quays,Basildon
5670,The Royal George Tavern,Shildon
56700,The Nags Head,Ramsden Heath
56701,Windmill,Little Waltham
56702,The Green Man,Great Waltham
56703,The Compasses Inn,Chelmsford
56704,The Swan,Great Easton
56705,The Queen Victoria,Great Dunmow
56707,The Royal Oak Hotel,Braithwaite
56708,The Horse & Groom,Finchingfield
56709,The Coach and Horses,Newport
56711,The Fighting Cocks,Wendens Ambo
56712,The Lounge,Braintree
56714,Retreat,Braintree
56715,The George,Shalford
56716,The Waggon and Horses,Great Yeldham
56717,The White Hart,Great Yeldham
5672,The Three Tuns,Shildon
56728,The Black Horse,Chelmsford
56729,Dockside Inn,Runcorn
5673,The Timothy Hackworth,Shildon
5674,The Ash Tree,Spennymoor
56740,The Horse and Well,Woodford Green
56741,Jolly Sailor,Burton
56749,Aruba,Chesterfield
56750,Whitecotes,Chesterfield
56752,Harvester Chesterfield,Chesterfield
56754,The Elephant's Nest Inn,Horndon
56755,The Hole in the Wall,York
56756,Blue Boar ,York
56757,The Lowther,York
56759,The Grace Arms,Ellesmere Port
5676,The Black Horse Inn,Tudhoe
56760,The Gunners,Ellesmere Port
56765,Burleydam,Childer Thornton
56766,The Halfway House,Childer Thornton
56768,Sea Horse,Great Sutton
56769,Sir Robert,Great Sutton
56770,Straw Hat,Great Sutton
56772,The Ellesmere Arms,Little Sutton
56774,The Woodland,Whitby
56775,O'Neill's,York
56776,Plonkers,York
56777,Yates's,York
56778,The Whippet Inn,York
56779,Punch Bowl,Cleethorpes
5678,The Frog & Ferret,Spennymoor
56780,No. 1,Cleethorpes
56781,No. 2 (Under The Clock),Cleethorpes
56782,0° North,Cleethorpes
56783,Scratching Post,Cleethorpes
56785,The Corporation Arms,Grimsby
56788,The Vaults,Ruabon
56789,The Dog in the Lane,Astley
5679,The Village Inn,Kirk Merrington
56790,V-Shed (Lloyds No. 1),Bristol
56791,Pitcher & Piano,Bristol
56792,Ye Olde Poppe Inn,Tatworth
56793,St Georges Hall (JD Wetherspoon),Bristol
56794,The Kingswood Colliers (JD Wetherspoon),Bristol
56795,The Staple Hill Oak (JD Wetherspoon),Bristol
56796,The Van Dyck Forum (JD Wetherspoon),Bristol
56797,The Plough Inn,Wistanstow
56799,Urban Style Bar,Huddersfield
568,Prince of Wales,Bristol
5680,The Olive Grove,Spennymoor
56801,Slug & Lettuce,Huddersfield
56802,The Lord Wilson (Lloyds No1),Huddersfield
56803,The Warehouse,Huddersfield
56804,Roxy,Huddersfield
56806,Plumbers Arms,Huddersfield
5681,Half Moon Inn,Kirk Merrington
56812,Brewhouse & Kitchen,Bedford
56813,The White House (Lloyds No. 1),Luton
56814,The Monks Retreat,Reading
56815,The Old Manor (JD Wetherspoon),Bracknell
56816,The King & Castle (Lloyds No. 1 ),Windsor
56817,The Windlesora (JD Wetherspoon),Windsor
56818,The Gig House,Wokingham
56820,The Baron Cadogan (JD Wetherspoon),Caversham
56821,Draft House Midsummer,Milton Keynes
56822,Brewhouse & Kitchen,Milton Keynes
56823,Wetherspoons,Milton Keynes
